ID,Domain,Repository,Created,URL,Title,Labels,Description
dbt-labs-dbt-core-12107,headless-api,dbt-labs/dbt-core,2025-10-23T00:28:50Z,https://github.com/dbt-labs/dbt-core/issues/12107,[Feature] Support automatic group inheritance in singular data test,"enhancement, triage, dbt tests","### Is this your first time submitting a feature request?
  
  dbt currently supports:
  1. Specifying a group.
  2. Declaring that a model belongs to a group (a model can belong to only 1 group).
  
  Additionally, when declaring model level generic test - those generic test automatically inherit the group of the model. Let's see this in action:

Acceptance Criteria (4):
--------------------------------------------------------------------------------
  1. I have searched the existing issues, and I could not find an existing issue for this feature
  2. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  3. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)
  4. not be tagged with `""group"": ""marketing""`.

Technical Notes (2):
--------------------------------------------------------------------------------
  • }
```

We can see that the test node `test.analytics.not_null_foo_id` inherited the model's group
  • It's not obvious which group to ""pick"" and you also cannot have more than 1 group per node"
dbt-labs-dbt-core-12106,api-backend,dbt-labs/dbt-core,2025-10-22T19:37:59Z,https://github.com/dbt-labs/dbt-core/issues/12106,[Feature] dbt should load env vars from root `.env` file,enhancement,"### Is this your first time submitting a feature request?
  
  See:
  - https://github.com/dbt-labs/dbt-fusion/issues/946
  
  Definition of done:
  - Load env vars from root-level `.env` file on startup
  - Env vars set in shell should take precedence
  - Add `.env` to the default `.gitignore` file produced by `dbt init`

Acceptance Criteria (3):
--------------------------------------------------------------------------------
  1. I have searched the existing issues, and I could not find an existing issue for this feature
  2. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  3. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)"
dbt-labs-dbt-core-12103,api-backend,dbt-labs/dbt-core,2025-10-22T16:11:49Z,https://github.com/dbt-labs/dbt-core/issues/12103,[Feature] Add `node_info` block to `LogTestResult`,"enhancement, triage","### Is this your first time submitting a feature request?
  
  Sometimes it's good to have info about nodes. This is one of those times: when a test succeeds for fails the people wish to get a more fine grained status (i.e. `node_status`) or other such metadata.
  
  ### Are you interested in contributing this feature?

Acceptance Criteria (4):
--------------------------------------------------------------------------------
  1. I have searched the existing issues, and I could not find an existing issue for this feature
  2. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  3. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)
  4. update this event to include node_info."
dbt-labs-dbt-core-12095,api-backend,dbt-labs/dbt-core,2025-10-16T23:42:43Z,https://github.com/dbt-labs/dbt-core/issues/12095,[Feature] Ref Push-downs,"enhancement, triage","### Is this your first time submitting a feature request?
  
  A common mistake by junior Analytics Engineers is to `ref` to the 'most developed' version of a granularity, like using `ref(""fct_orders"")`  regardless of what columns they actually need to access.
  
  The best practice is to always ref the *earliest* version of a model (so long as it fits the granularity and column-set), so maybe `stg_orders` in this case.

Acceptance Criteria (5):
--------------------------------------------------------------------------------
  1. be easy to reason about.
  2. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)
  3. I have searched the existing issues, and I could not find an existing issue for this feature
  4. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  5. wait on `fct_orders` when only 10 of them actually need the new columns/grain computed there."
dbt-labs-dbt-core-12092,api-backend,dbt-labs/dbt-core,2025-10-15T13:53:30Z,https://github.com/dbt-labs/dbt-core/issues/12092,[Feature] Support testing that compilation error is raised in unit tests,"enhancement, triage","### Is this your first time submitting a feature request?
  
  #### Context
  I'm writing tests for a macro using an intermediate model that calls the macro. The macro includes some logic to validate input arguments. It calls `exceptions.raise_compiler_error` if the args are deemed invalid. Currently there is no direct way to test this in unit tests. So the test logic must avoid these cases.
  
  #### Feature Description
  Ideally there would be a way to specify something like:
  ```yml
  expect:
    error:
  ... (6 more lines)

Acceptance Criteria (5):
--------------------------------------------------------------------------------
  1. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)
  2. I have searched the existing issues, and I could not find an existing issue for this feature
  3. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  4. be a control-flow-breaking statement.
  5. become a more common use case for everyone as unit testing gets more adoption."
dbt-labs-dbt-core-12091,api-backend,dbt-labs/dbt-core,2025-10-13T03:48:38Z,https://github.com/dbt-labs/dbt-core/issues/12091,[Feature] `persist_docs` without re-running model SQL,"enhancement, triage","### Is this your first time submitting a feature request?
  
  The [persist_docs](https://docs.getdbt.com/reference/resource-configs/persist_docs) flag is great.
  
  The only problem is that when I make a documentation update, I have to `dbt run` the model to have it actually update in the `information_schema` (Snowflake).

Acceptance Criteria (5):
--------------------------------------------------------------------------------
  1. be a way to update *only* the model/table's description and column descriptions without actually re-running the whole model.
  2. assist in context management workflows where the goal is primarily to improve documentation.
  3. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)
  4. I have searched the existing issues, and I could not find an existing issue for this feature
  5. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion"
dbt-labs-dbt-core-12090,ecommerce-cif,dbt-labs/dbt-core,2025-10-13T03:37:28Z,https://github.com/dbt-labs/dbt-core/issues/12090,[Feature] Support seeding of markdown files,"enhancement, triage","### Is this your first time submitting a feature request?
  
  dbt Seeds enable developers to store CSVs in their dbt codebase and persist them into the database.
  
  The `persist_docs` functionality is somewhat similar, in that it table and column descriptions from the codebase, to the database (the `information_schema`).

Acceptance Criteria (6):
--------------------------------------------------------------------------------
  1. borrow from Cursor's use of `.
  2. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)
  3. I have searched the existing issues, and I could not find an existing issue for this feature
  4. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  5. data teams organize their data documentation?
  6. 'ladder down' to this context, so it should live in the same place."
dbt-labs-dbt-core-12086,api-backend,dbt-labs/dbt-core,2025-10-08T18:34:56Z,https://github.com/dbt-labs/dbt-core/issues/12086,[Feature] Support overriding target global variable in unit tests,"enhancement, triage","### Is this your first time submitting a feature request?
  
  Allow users to override target global variable for purposes of unit testing. Would allow manipulation of properties like `target.name` and `target.warehouse` for a particular unit test. Either allow overriding individual attributes or providing a whole-object replacement via dict specified through yaml.
  
  Never use global variables like this directly, instead using a mediating macro called something like `get_target_profile_config`. Then override its return value. It works but if there's already a lot of code using the global, it requires migrating a lot of code.

Acceptance Criteria (3):
--------------------------------------------------------------------------------
  1. I have searched the existing issues, and I could not find an existing issue for this feature
  2. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  3. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)"
dbt-labs-dbt-core-12069,api-backend,dbt-labs/dbt-core,2025-10-02T23:48:41Z,https://github.com/dbt-labs/dbt-core/issues/12069,[Feature] Flag when incremental models are run with full-refresh,"enhancement, triage","### Is this your first time submitting a feature request?
  
  There is currently no way to tell if an incremental model is being run with `--full-refresh`, which can be especially troublesome when the full refresh is set in the `dbt_project.yml` via something like the below
  ```yaml
    my_project:
      marts:
        +full_refresh: ""{{ target.name != 'prod' }}""
  ```
  
  The logs just show the below with no mention of full refresh, and they actually seem to imply the opposite, stating that an incremental model was created when in reality a full-refreshed incremental model was created which is very different. 
  ... (8 more lines)

Acceptance Criteria (5):
--------------------------------------------------------------------------------
  1. be a line in the logs saying something like
  2. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)
  3. I have searched the existing issues, and I could not find an existing issue for this feature
  4. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  5. make development easier for anyone working on incremental models"
dbt-labs-dbt-core-12058,api-backend,dbt-labs/dbt-core,2025-09-27T03:38:41Z,https://github.com/dbt-labs/dbt-core/issues/12058,[Feature] Snowflake Transient Dynamic Table,"enhancement, triage","### Is this your first time submitting a feature request?
  
  There is no option to create a Snowflake Transient Dynamic Table using Registered adapter: snowflake=1.10.0.
  
  ### Are you interested in contributing this feature?

Acceptance Criteria (3):
--------------------------------------------------------------------------------
  1. I have searched the existing issues, and I could not find an existing issue for this feature
  2. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  3. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)"
dbt-labs-dbt-core-12050,api-backend,dbt-labs/dbt-core,2025-09-25T00:17:54Z,https://github.com/dbt-labs/dbt-core/issues/12050,OOB option for SCD Type 2 tables that respects the source table timestamp field.,"enhancement, triage","### Feature Request
  **OOB SCD Type 2 implementation that respects source table timestamp fields**. This would address the current limitations of existing DBT versions and workarounds by providing a robust solution for handling `dbt_valid_from` and `dbt_valid_to` fields (or equivalent) according to source table timestamps, including proper end dates for deleted records, and ideally supporting full-refresh backfill and non-consecutive date runs without inconsistencies.
  
  **Requirements**:
  1. Fields `dbt_valid_from` and `dbt_valid_to` (or equivalent) must correspond to timestamp values within the source table for which the tracked dimensions were valid.
  2. End dates for deleted records must correspond to the maximum timestamp value within the source table for which the tracked dimensions are valid.
  
  **Nice to Have**:
  1. Full-refresh backfill on first run.
  2. Model may run for non-consecutive dates (catch-up behavior) without requiring backfill or introducing data inconsistencies.

Acceptance Criteria (8):
--------------------------------------------------------------------------------
  1. correspond to timestamp values within the source table for which the tracked dimensions were valid.
  2. be filled-in for the preexisting records (`DBT_INTERNAL_DEST`) having a null “valid to” and matching the tracked dimensions captured in the new record
  3. throw duplicate records error on merge).
  4. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)
  5. I have searched the existing issues, and I could not find an existing issue for this feature
  6. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  7. correspond to the maximum timestamp value within the source table for which the tracked dimensions are valid.
  8. be excluded from the `unique_key`."
dbt-labs-dbt-core-12045,ecommerce-cif,dbt-labs/dbt-core,2025-09-23T20:44:23Z,https://github.com/dbt-labs/dbt-core/issues/12045,[Feature] Enable materializing seeds as iceberg tables,"enhancement, triage","### Is this your first time submitting a feature request?
  
  Currently, seeds are only ever materialized as tables (not views, materialized views, dynamic tables, etc).
  
  This feature request is that they can optionally be materialized with an [Iceberg catalog](https://docs.getdbt.com/docs/mesh/iceberg/snowflake-iceberg-support) in `dbt_project.yml` or a `whatever.yml` file.

Acceptance Criteria (3):
--------------------------------------------------------------------------------
  1. I have searched the existing issues, and I could not find an existing issue for this feature
  2. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  3. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)"
dbt-labs-dbt-core-12034,api-backend,dbt-labs/dbt-core,2025-09-19T17:39:39Z,https://github.com/dbt-labs/dbt-core/issues/12034,[Feature] introduce state:modified.compiled,"enhancement, triage","### Is this your first time submitting a feature request?
  
  I would love select models for which only the compiled sql has changed. I think this would be a huge win, since often a model file change does not imply a change in the SQL reprensentation. Think of config declared tags, indexes which may run as a post_hook, or a macro name change. I propose to add a new selector for comparing compiled and normalized sql of the models. The selector would look like `--select ""state:modified.compiled""`.
  
  ```py
      # file: contracts/graph/nodes.py
      def same_compiled(self, other) -> bool:
          """"""Compare compiled SQL content between two nodes

Acceptance Criteria (3):
--------------------------------------------------------------------------------
  1. I have searched the existing issues, and I could not find an existing issue for this feature
  2. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  3. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)

Technical Notes (2):
--------------------------------------------------------------------------------
  • the self Node is not compiled, so compiled_code = None
  • Yes, I need to figure out how to use compiled node for dbt run/build/ls etc"
dbt-labs-dbt-core-12033,headless-api,dbt-labs/dbt-core,2025-09-19T14:05:05Z,https://github.com/dbt-labs/dbt-core/issues/12033,[Feature] Add unit tests to the Jinja `graph` object,"enhancement, triage","### Is this your first time submitting a feature request?
  
  Unit tests can be found in `manifest.json`, but they are not in the `graph` object.
  
  This means that we can't do checks on those in dbt-project-evaluator (related issue: https://github.com/dbt-labs/dbt-project-evaluator/issues/415#issuecomment-3312141153)

Acceptance Criteria (4):
--------------------------------------------------------------------------------
  1. I have searched the existing issues, and I could not find an existing issue for this feature
  2. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  3. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)
  4. add unit tests to the graph."
dbt-labs-dbt-core-12023,other,dbt-labs/dbt-core,2025-09-17T14:55:33Z,https://github.com/dbt-labs/dbt-core/issues/12023,[Feature] Implement 'docs' config for sources,"enhancement, triage","Currently, the 'docs' property is not working for sources.
  
  <img width=""1291"" height=""460"" alt=""Image"" src=""https://github.com/user-attachments/assets/b8383811-7a0e-4200-ad66-5517b157a70c"" />
  Source: https://docs.getdbt.com/reference/resource-configs/docs
  
  It would be a great value for my project to add it.
  Best thing would be the implementation of the 'show' property, but 'node_color' would be useful as well.

Technical Notes (2):
--------------------------------------------------------------------------------
  • ### Describe the feature

Currently, the 'docs' property is not working for sources
  • Best thing would be the implementation of the 'show' property, but 'node_color' would be useful as well"
dbt-labs-dbt-core-12022,api-backend,dbt-labs/dbt-core,2025-09-17T09:23:12Z,https://github.com/dbt-labs/dbt-core/issues/12022,[Feature] Include new state selector for `meta`,"enhancement, triage","### Is this your first time submitting a feature request?
  
  In this document https://docs.getdbt.com/reference/node-selection/methods#state, a `state:modified.configs` selector is included, which is helpful to tweak executions based on state.
  
  However, it is often the case that one has a `meta:` section within the config and this metadata may or may not actually impact the behaviour of the model (e.g. I may have a `owner` of the model in the `meta` section and if the owner of the model changes I don't want to reprocess it as the behaviour of the model did not change).

Acceptance Criteria (3):
--------------------------------------------------------------------------------
  1. I have searched the existing issues, and I could not find an existing issue for this feature
  2. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  3. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)"
dbt-labs-dbt-core-12021,api-backend,dbt-labs/dbt-core,2025-09-16T22:29:12Z,https://github.com/dbt-labs/dbt-core/issues/12021,[Feature] Allow setting the data test `where` config on the model level,"enhancement, triage","### Is this your first time submitting a feature request?
  
  dbt should support setting the `where` test config (https://docs.getdbt.com/reference/resource-configs/where#examples) on the model level - e.g.
  
  ```yaml
  models:
    - name: foo
      config:
        where: ""date_column = current_date""
      columns:
  ... (9 more lines)

Acceptance Criteria (4):
--------------------------------------------------------------------------------
  1. support setting the `where` test config (https://docs.
  2. I have searched the existing issues, and I could not find an existing issue for this feature
  3. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  4. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)"
dbt-labs-dbt-core-12012,api-backend,dbt-labs/dbt-core,2025-09-12T12:42:33Z,https://github.com/dbt-labs/dbt-core/issues/12012,[Feature] `config.meta_get` and `config.meta_require`,enhancement,"### Is this your first time submitting a feature request?
  
  In dbt Core v1.10, we have begun raising deprecation warnings for top-level configs that aren't Official dbt Configs:
  
  https://docs.getdbt.com/reference/deprecations#customkeyinconfigdeprecation

Acceptance Criteria (5):
--------------------------------------------------------------------------------
  1. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)
  2. migrate them to nested fields within meta.
  3. I have searched the existing issues, and I could not find an existing issue for this feature
  4. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  5. give them utilities that make these updates as simple as find-replace."
dbt-labs-dbt-core-11996,headless-api,dbt-labs/dbt-core,2025-09-09T17:29:20Z,https://github.com/dbt-labs/dbt-core/issues/11996,[Feature] Project-level `meta` in `dbt_project.yml`,enhancement,"### Is this your first time submitting a feature request?
  
  As a data team lead / project maintainer, I have some custom structured metadata fields — related to ownership, CI/CD, or anything else — that I want to store in a `meta` field in `dbt_project.yml`.
  
  All dbt resources support the `meta` config, but there's currently no way to specify top-level `meta` for the entire project, without configuring/propagating to every single resource.

Acceptance Criteria (4):
--------------------------------------------------------------------------------
  1. parse this without throwing an error:
  2. I have searched the existing issues, and I could not find an existing issue for this feature
  3. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  4. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)"
dbt-labs-dbt-core-11972,other,dbt-labs/dbt-core,2025-08-28T16:09:55Z,https://github.com/dbt-labs/dbt-core/issues/11972,[UDFs] New `function` macro for utilizing functions in other nodes,"enhancement, user docs, UDFs, P1","We _shouldn't_ be using `ref` to utilize functions in other nodes. A function is inherently _different_ from a table/view/etc. A function is a callable in the data warehouse, a table/view is a relational object with columns in the data warehouse. As such, functions _should_ not ref-able. Instead, they should have a separate macro `function` for getting functions. This makes it clearer to the user what is happening, ""are you getting a table or a function"", and it makes it easier for us to do appropriate compilation.
  
  * `ref` does not work for getting functions
  * `function` macro is available for getting functions

Acceptance Criteria (4):
--------------------------------------------------------------------------------
  1. have a separate macro `function` for getting functions.
  2. backports be required?
  3. `function` macro is available for getting functions
  4. `ref` does not work for getting functions"
dbt-labs-dbt-core-11967,other,dbt-labs/dbt-core,2025-08-27T21:11:58Z,https://github.com/dbt-labs/dbt-core/issues/11967,[UDFs] Ability to list function nodes,"enhancement, UDFs, P0","### Housekeeping
  
  - [x] I am a maintainer of dbt-core
  
  ### Short description
  
  Function nodes should show up when running list
  
  ### Acceptance criteria
  
  ... (17 more lines)

Acceptance Criteria (2):
--------------------------------------------------------------------------------
  1. show up when running list
  2. backports be required?"
dbt-labs-dbt-core-11965,other,dbt-labs/dbt-core,2025-08-27T14:13:59Z,https://github.com/dbt-labs/dbt-core/issues/11965,[UDFs] Core handles lifecycle of UDFs,"enhancement, UDFs, P0","When there is a UDF in the DAG, core needs to work with dbt-adapters to ensure the UDF is created in the data warehouse.
  
  * After doing a `dbt run` in a project with a UDF, the UDF is callable in the data warehouse

Acceptance Criteria (2):
--------------------------------------------------------------------------------
  1. backports be required?
  2. Core creates UDFs during `run` and `build` commands"
dbt-labs-dbt-core-11964,other,dbt-labs/dbt-core,2025-08-27T14:03:34Z,https://github.com/dbt-labs/dbt-core/issues/11964,[Feature] Support the graph operator "+" in the `dbt show` command,"enhancement, wontfix","The dbt show command does not support the use of the ""+"" graph operator (or, presumably, any of the graph operators).
  
  The dbt show command supports the use of graph operators or a syntax error is raised telling you that you cannot use graph operators with dbt show (with docs updated correspondingly).
  
  When running `dbt show --select +my_model` I would expect `my_model` and all ancestor models to be compiled from source and the query run. Instead, only `my_model` is previewed and the `+` is ignored.

Acceptance Criteria (5):
--------------------------------------------------------------------------------
  1. be reflected in the docs that `dbt show` does not support the use of graph operators in the `--select`.
  2. I believe this is a new bug in dbt-core
  3. see only the customers model preview and nothing for the parent model stg_customer:
  4. I have searched the existing issues, and I could not find an existing issue for this bug
  5. encounter the error:"
dbt-labs-dbt-core-11963,other,dbt-labs/dbt-core,2025-08-26T21:19:24Z,https://github.com/dbt-labs/dbt-core/issues/11963,[UDFs] Support for referencing a function from a node,"enhancement, user docs, UDFs, P0","UDFs having their lifecycle simply managed by dbt-core is nice, this allows for the logic of a UDF to be kept in dbt and have a history of its development with git. We, however, want to go further. You should be able to reference a UDF _from_ a model. With this, suddenly there is insight in the DAG of _which_ UDFs a model depends on! This also means that when a UDF changes, you can rerun the things that _depend_ on the UDF that was changed.
  
  Referencing a UDF in a model would look like
  ```sql
  # circle_areas.sql
  SELECT id, {{ ref(""area_of_circle"") }}(radius) AS circle_area FROM {{ ref(""circles"") }}
  ```
  
  Referencing a function in a model:
  * Adds the function to the depends on of the model
  ... (1 more lines)

Acceptance Criteria (2):
--------------------------------------------------------------------------------
  1. be able to reference a UDF _from_ a model.
  2. backports be required?"
dbt-labs-dbt-core-11962,other,dbt-labs/dbt-core,2025-08-26T20:54:31Z,https://github.com/dbt-labs/dbt-core/issues/11962,[UDFs] Can select functions by file path,"enhancement, user docs, UDFs, P2","dbt should support selecting functions by file path, like `dbt run --select ""path/to/my/function.sql""`

Acceptance Criteria (2):
--------------------------------------------------------------------------------
  1. backports be required?
  2. support selecting functions by file path, like `dbt run --select ""path/to/my/function."
dbt-labs-dbt-core-11961,other,dbt-labs/dbt-core,2025-08-26T20:51:24Z,https://github.com/dbt-labs/dbt-core/issues/11961,[UDFs] Ability to select functions by name,"enhancement, user docs, UDFs, P1","Say you discovered a bug in _one_ of your UDFs. You fix the bug, and you want to replace the UDF in the data warehouse. You should be able to do that by selecting the UDF by name, something like `dbt run --select my_udf`. But lets take it a step further, you also want to update all the models that use that UDF, which makes sense. Then you should be able to do something like `dbt run --select my_udf+`
  
  * functions can be selected by name
  * selection modifiers like `+` do what they're supposed to with functions

Acceptance Criteria (5):
--------------------------------------------------------------------------------
  1. be able to do that by selecting the UDF by name, something like `dbt run --select my_udf`.
  2. backports be required?
  3. functions support selection by name
  4. be able to do something like `dbt run --select my_udf+`
  5. functions select supports selection modifiers like `+`"
dbt-labs-dbt-core-11958,other,dbt-labs/dbt-core,2025-08-26T18:21:56Z,https://github.com/dbt-labs/dbt-core/issues/11958,[UDFs] Support for selecting `functions` by resource type selection,"enhancement, user docs, UDFs, P1","Say you want to re-instantiate all your UDFs in your project. To do so you need to be able to do something like `dbt build --select resource_type:function`.

Acceptance Criteria (2):
--------------------------------------------------------------------------------
  1. Functions are selectable resource type
  2. backports be required?"
dbt-labs-dbt-core-11955,other,dbt-labs/dbt-core,2025-08-24T20:54:17Z,https://github.com/dbt-labs/dbt-core/issues/11955,[Feature] Stop parsing disabled models,"enhancement, triage","I am using one dbt project as a package for other projects. By default all models are disabled in core project and have to be explicitly enabled in client project.
  
  I noticed that even disabled models are subject to parsing, which I don't think should be happening. Perhaps I don't need it and with a large number of models, it may even impact the time it takes to parse etc.
  
  It's mostly related to `sources`. If I define a ""catalogue"" of sources and they're all disabled. I want to enable sources that exist. If tables or schemas do not exist, they will return an error even though they're disabled.

Acceptance Criteria (3):
--------------------------------------------------------------------------------
  1. return an error even though they're disabled.
  2. I have searched the existing issues, and I could not find an existing issue for this bug
  3. I believe this is a new bug in dbt-core"
dbt-labs-dbt-core-11948,headless-api,dbt-labs/dbt-core,2025-08-21T21:00:37Z,https://github.com/dbt-labs/dbt-core/issues/11948,[BUG] disabled model is not disabled when Core parses,"enhancement, triage","`stg_zendesk__audit_log_tmp` in the zendesk `1.0.0` package is disabled as is the source `zendesk.audit_log`.
  
  Fusion has no problem with this and can parse correctly.
  
  ```
  20:41:34  Encountered an error:
  Compilation Error
    Model 'model.zendesk.stg_zendesk__audit_log_tmp' (models/staging/tmp/stg_zendesk__audit_log_tmp.sql) depends on a source named 'zendesk.audit_log' which is disabled
  ```"
dbt-labs-dbt-core-11946,api-backend,dbt-labs/dbt-core,2025-08-21T14:45:32Z,https://github.com/dbt-labs/dbt-core/issues/11946,[Feature] Snowflake Microbatch - Need batch_size as minute,"enhancement, triage","### Is this your first time submitting a feature request?
  
  We have jobs which runs every 10 mins or so and we use incremental strategy. We wanted to try microbatch but found there is no batch_size = minute 
  This is more impotrant due to millions of rows and running hour will take more time to get data be ready
  
  We have been using dbt original incremental strategy

Acceptance Criteria (4):
--------------------------------------------------------------------------------
  1. I have searched the existing issues, and I could not find an existing issue for this feature
  2. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  3. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)
  4. take more time to get data be ready"
dbt-labs-dbt-core-11943,api-backend,dbt-labs/dbt-core,2025-08-21T09:56:29Z,https://github.com/dbt-labs/dbt-core/issues/11943,[Feature] invocation_id and run_started_at in seed tables,"enhancement, triage","### Is this your first time submitting a feature request?
  
  We want users of data to be assured that the data is ""fresh"". With seed data this either means adding table-alterning post hooks or always running a transformation step after data is imported, which if run by itself would ""make up"" the ensuing timestamp.
  
  The easiest way would be to default/allow us to have the invocation_id and/or the run_started_at timestamp automatically show up in the table. alternatively just a updated_at.

Acceptance Criteria (3):
--------------------------------------------------------------------------------
  1. I have searched the existing issues, and I could not find an existing issue for this feature
  2. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  3. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)"
dbt-labs-dbt-core-11927,devops,dbt-labs/dbt-core,2025-08-18T06:56:17Z,https://github.com/dbt-labs/dbt-core/issues/11927,[Feature] profiles.yml (+ support profiles.yaml),"enhancement, triage","### Is this your first time submitting a feature request?
  
  Currently, dbt only supports profiles.yml as the valid filename for project profiles.
  I would like dbt to also recognize profiles.yaml as a valid alternative.
  
  This would improve usability and align with many teams’ conventions where .yaml is the default extension (e.g., Kubernetes manifests, GitHub Actions workflows, CI/CD pipelines).

Acceptance Criteria (3):
--------------------------------------------------------------------------------
  1. I have searched the existing issues, and I could not find an existing issue for this feature
  2. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  3. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)"
dbt-labs-dbt-core-11924,api-backend,dbt-labs/dbt-core,2025-08-16T00:41:03Z,https://github.com/dbt-labs/dbt-core/issues/11924,[Feature] incremental_strategy=“microbatch” should have a batch aggregate strategy.,"enhancement, triage","### Is this your first time submitting a feature request?
  
  As far as I can tell, there’s no way to elegantly coalesce the opposing needs of backfill operations and daily updates when using microbatch for the incremental strategy.
  
  For example: assume I run DBT daily to update my models. Also assume I am integrating new models or changing schemas every so often, which requires backfilling data. I would like a way to backfill in larger batches than I perform on a day to day basis.

Acceptance Criteria (4):
--------------------------------------------------------------------------------
  1. reduce number of queries in backfills.
  2. I have searched the existing issues, and I could not find an existing issue for this feature
  3. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  4. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)"
dbt-labs-dbt-core-11919,headless-api,dbt-labs/dbt-core,2025-08-15T17:55:19Z,https://github.com/dbt-labs/dbt-core/issues/11919,[Feature] Support Nested Key Traversal in `dbt ls` output,"enhancement, triage","### Is this your first time submitting a feature request?
  
  Today, we don't support the ability to write out nested keys when doing `dbt list` commands like:
  
  ```
  dbt ls --output json --output json --output-keys config.materialized --resource-type model snapshot
  ```

Acceptance Criteria (4):
--------------------------------------------------------------------------------
  1. output info from this and paste it elsewhere, so compiling the correct info quickly is valuable.
  2. I have searched the existing issues, and I could not find an existing issue for this feature
  3. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  4. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)"
dbt-labs-dbt-core-11918,api-backend,dbt-labs/dbt-core,2025-08-13T00:55:23Z,https://github.com/dbt-labs/dbt-core/issues/11918,[Feature] “microbatch” strategy based on batches of ids.,"enhancement, triage","### Is this your first time submitting a feature request?
  
  Processes “batches” of ids in an  incremental model
  
  The current incremental model based on a unique key is not good enough since we are making joins on very big datasets and each incremental load might run out of memory performing some of this joins. So we ended up with a merge statement inserting big data chunks in batches.

Acceptance Criteria (4):
--------------------------------------------------------------------------------
  1. I have searched the existing issues, and I could not find an existing issue for this feature
  2. I am requesting a straightforward extension of existing dbt functionality, rather than a Big Idea better suited to a discussion
  3. I have read the [expectations for open source contributors](https://docs.getdbt.com/docs/contributing/oss-expectations)
  4. need a lot of “out of the box” setup."
